Tarih;Şimdi;Açılış;Yüksek;Düşük;Hac.;Fark %
14.08.2023;48,92;48,5;49,84;48,24;23,25M;0,95%
15.08.2023;47,72;48,92;48,96;46,86;13,81M;-2,45%
16.08.2023;50,6;47,86;51;47,32;26,85M;6,04%
17.08.2023;49,5;50,55;50,55;48,92;26,15M;-2,17%
18.08.2023;47,68;49,7;49,84;47,18;14,18M;-3,68%
21.08.2023;48,84;47,68;49,3;46,02;18,70M;2,43%
22.08.2023;48,64;49,06;49,48;47,82;16,31M;-0,41%
23.08.2023;47,2;48,64;48,74;47,12;14,80M;-2,96%
24.08.2023;47,5;47,22;48,4;46,42;20,95M;0,64%
25.08.2023;49,98;47,5;50,15;46,68;22,17M;5,22%
28.08.2023;50,7;51,7;53,5;50,55;23,39M;1,44%
29.08.2023;51,1;51,25;52,8;50,5;22,24M;0,79%
31.08.2023;51,25;51,45;52,5;50,6;24,11M;0,29%
1.09.2023;52,95;51,7;53,45;51,7;21,96M;3,32%
4.09.2023;51,55;53,15;53,65;51,4;18,77M;-2,64%
5.09.2023;51,3;51,7;51,75;50,25;13,07M;-0,48%
6.09.2023;51,4;52,1;52,3;51,05;18,25M;0,19%
7.09.2023;55,25;51,4;55,5;51,4;32,17M;7,49%
8.09.2023;53,6;55,45;56,1;53,3;19,62M;-2,99%
11.09.2023;53,5;54,3;55,9;52,75;17,70M;-0,19%
12.09.2023;53,3;53,6;54,55;52,35;13,31M;-0,37%
13.09.2023;51,7;53,4;54,1;51,2;13,03M;-3,00%
14.09.2023;52,3;51,7;52,35;49,84;13,81M;1,16%
15.09.2023;50,2;52,55;52,7;50,2;10,93M;-4,02%
18.09.2023;49,16;50,45;51,1;48,44;11,02M;-2,07%
19.09.2023;49,4;49,16;50,15;48,62;11,94M;0,49%
20.09.2023;48,52;49,8;50,2;48;10,02M;-1,78%
21.09.2023;50,85;48,52;51,05;48,02;12,99M;4,80%
22.09.2023;52,6;51,15;52,95;50,5;14,81M;3,44%
25.09.2023;53,6;52,8;54,15;52,75;15,88M;1,90%
26.09.2023;52,55;53,8;54,3;52,05;14,00M;-1,96%
27.09.2023;51,55;52,55;52,8;51,55;8,76M;-1,90%
28.09.2023;51,65;51,55;52,35;51,3;9,88M;0,19%
29.09.2023;51,75;52,4;53;51,25;12,76M;0,19%
2.10.2023;52,7;52,35;53,5;52,2;13,03M;1,84%
3.10.2023;53;52,8;53,85;52,25;14,69M;0,57%
4.10.2023;52,55;53;54,35;52,2;18,37M;-0,85%
5.10.2023;52,6;52,85;53,2;51,1;14,00M;0,10%
6.10.2023;51,75;52,55;52,55;51,5;8,75M;-1,62%
9.10.2023;49,66;50,65;51,3;49,66;10,27M;-4,04%
10.10.2023;50,5;49,8;50,8;49,8;11,89M;1,69%
11.10.2023;51,5;50,55;52,7;50,25;23,27M;1,98%
12.10.2023;51,75;52,05;53,15;50,1;19,14M;0,49%
13.10.2023;53,6;51,75;55;50,75;24,99M;3,57%
16.10.2023;52,5;55,5;56,1;51,75;34,12M;-2,05%
17.10.2023;55,3;53;55,3;51,85;28,86M;5,33%
18.10.2023;56,2;54,5;57,5;53,95;42,18M;1,63%
19.10.2023;52,8;56,95;57,1;52,55;22,08M;-6,05%
20.10.2023;50,45;51,8;51,8;49,58;16,13M;-4,45%
23.10.2023;51,2;52;52,5;49,82;12,68M;1,49%
24.10.2023;54,3;51,7;54,7;51,15;16,83M;6,05%
25.10.2023;49;54,3;54,75;49;18,54M;-9,76%
26.10.2023;52,2;49,3;52,7;48;22,59M;6,53%
27.10.2023;50,7;52,2;52,8;49,64;15,68M;-2,87%
30.10.2023;50,05;50,6;51,1;49,7;12,16M;-1,28%
31.10.2023;48,64;50,5;51,2;48,64;11,70M;-2,82%
1.11.2023;48;49,1;49,6;47,06;12,62M;-1,32%
2.11.2023;49,98;48,76;49,98;48,26;8,79M;4,12%
3.11.2023;50,15;50,45;50,8;48;8,67M;0,34%
6.11.2023;53,2;50,85;53,25;50,8;15,40M;6,08%
7.11.2023;53;54,5;55,1;52,7;28,52M;-0,38%
8.11.2023;53,15;53,45;54,3;52,65;15,92M;0,28%
9.11.2023;52,15;52,75;53;51,3;11,98M;-1,88%
10.11.2023;51,75;52,15;53,25;51,65;10,28M;-0,77%
13.11.2023;49,52;52,4;52,55;49,52;13,14M;-4,31%
14.11.2023;49,66;49,7;50,35;48,52;10,56M;0,28%
15.11.2023;50,6;50;51,95;49,12;21,05M;1,89%
16.11.2023;50,3;50,75;51;50,3;10,55M;-0,59%
17.11.2023;49,94;50,45;50,6;49,8;11,32M;-0,72%
20.11.2023;50,1;50,3;50,75;49,96;10,27M;0,32%
21.11.2023;50,35;50,25;51,25;50,25;13,88M;0,50%
22.11.2023;50,05;50,45;51,05;50,05;9,34M;-0,60%
23.11.2023;49,2;50,15;50,6;49,2;9,60M;-1,70%
24.11.2023;49,58;49,24;49,84;48,82;8,49M;0,77%
27.11.2023;49,6;49,9;50,35;49,34;10,59M;0,04%
28.11.2023;49;49,62;49,86;48,84;10,01M;-1,21%
29.11.2023;48,82;49,1;49,44;48,64;8,92M;-0,37%
30.11.2023;47,56;48,82;49,04;47,56;7,97M;-2,58%
1.12.2023;47,66;48,5;48,64;47,66;7,10M;0,21%
4.12.2023;48,98;47,86;48,98;47,78;9,73M;2,77%
5.12.2023;47,88;48,98;49,06;47,74;6,90M;-2,25%
6.12.2023;46,32;47,9;48,08;46,22;7,72M;-3,26%
7.12.2023;47,4;46,54;47,52;46,16;8,07M;2,33%
8.12.2023;48,46;47,4;48,7;47,34;8,29M;2,24%
11.12.2023;47,04;48,32;48,38;46,82;6,09M;-2,93%
12.12.2023;46,52;47,02;47,1;45,98;8,28M;-1,11%
13.12.2023;44,6;46,54;46,9;44,6;7,49M;-4,13%
14.12.2023;45,38;45,1;46;44,14;10,30M;1,75%
15.12.2023;46,7;45,5;46,7;45,42;11,29M;2,91%
18.12.2023;45,18;46,68;46,78;45,18;7,03M;-3,25%
19.12.2023;44,44;45,14;45,14;43,88;8,09M;-1,64%
20.12.2023;44,38;44,44;45,18;44,2;5,87M;-0,14%
21.12.2023;45,26;44,36;45,36;43,82;8,14M;1,98%
22.12.2023;44,94;45,3;45,98;44,68;8,09M;-0,71%
25.12.2023;43,5;44,82;44,84;42,98;4,77M;-3,20%
26.12.2023;43,9;43,56;44,78;43,1;6,43M;0,92%
27.12.2023;44,62;44,2;45,14;43,82;6,88M;1,64%
28.12.2023;45,5;44,94;45,88;44,8;6,04M;1,97%
29.12.2023;45,54;45,5;46,12;45,26;5,97M;0,09%
2.01.2024;47,24;45,8;47,24;45,8;8,28M;3,73%
3.01.2024;45,08;47,24;47,26;44,94;7,32M;-4,57%
4.01.2024;45,22;45,1;45,3;44,68;6,75M;0,31%
5.01.2024;45,96;45,3;46,22;45,3;10,35M;1,64%
8.01.2024;47,4;46,14;47,52;45,94;12,19M;3,13%
9.01.2024;46,46;47,42;47,82;46,4;8,43M;-1,98%
10.01.2024;47,4;46,46;47,58;46,22;8,95M;2,02%
11.01.2024;47,76;47,86;48,48;47,42;9,77M;0,76%
12.01.2024;48,14;47,76;48,6;46,68;11,24M;0,80%
15.01.2024;49,5;48,16;49,74;47,94;11,91M;2,83%
16.01.2024;49,36;49,5;49,68;48,82;6,86M;-0,28%
17.01.2024;50,4;49,18;50,9;49;9,75M;2,11%
18.01.2024;50,6;50,75;52,05;50,45;11,33M;0,40%
19.01.2024;49,52;50,6;50,75;49,22;8,05M;-2,13%
22.01.2024;49,3;49,5;50;48,9;7,82M;-0,44%
23.01.2024;48,74;49,8;50,3;48,56;8,64M;-1,14%
24.01.2024;49,6;48,78;49,78;48,26;7,95M;1,76%
25.01.2024;50,6;49,78;50,95;49,78;7,19M;2,02%
26.01.2024;51,25;50,65;51,45;50,45;8,08M;1,28%
29.01.2024;53,5;51,85;53,95;51,65;14,11M;4,39%
30.01.2024;53,8;53,55;54,6;52,75;9,94M;0,56%
31.01.2024;55,65;53,8;55,65;52,7;11,60M;3,44%
1.02.2024;54,9;55;55,85;54,6;9,37M;-1,35%
2.02.2024;54,9;55,15;55,8;54,6;8,68M;0,00%
5.02.2024;56,05;55;56,55;55;10,62M;2,09%
6.02.2024;56,2;56,25;56,55;55,5;6,48M;0,27%
7.02.2024;55,95;56,45;57,25;55,85;9,38M;-0,44%
8.02.2024;56,15;56,35;57;55,55;9,18M;0,36%
9.02.2024;56,45;56,75;56,8;55,7;7,07M;0,53%
12.02.2024;59,95;56,75;60,6;56,7;18,31M;6,20%
13.02.2024;58,7;60,1;61;58,3;10,93M;-2,09%
14.02.2024;58,3;58,7;59;57,25;8,59M;-0,68%
15.02.2024;58,8;58,5;60,3;58,45;8,84M;0,86%
16.02.2024;60,25;59;61,15;58,5;11,04M;2,47%
19.02.2024;59,9;61;62,8;59,7;16,18M;-0,58%
20.02.2024;61,2;60;61,8;59,8;10,28M;2,17%
21.02.2024;61,4;61,35;61,8;60,25;6,76M;0,33%
22.02.2024;61,25;61,6;62,15;60,75;6,76M;-0,24%
23.02.2024;62,95;61,4;64,25;61,05;12,86M;2,78%
26.02.2024;63;63,1;64,45;61,7;12,13M;0,08%
27.02.2024;61,3;62,75;62,9;60,65;9,52M;-2,70%
28.02.2024;59,85;61,2;61,95;59,6;10,44M;-2,37%
29.02.2024;62,4;59,85;63,3;59,85;13,04M;4,26%
